total_disk_read_throughput,total_disk_write_throughput,rss,vsize,cpu_usage,rx_bytes_per_ns,tx_bytes_per_ns,latency_p50,latency_p90,latency_p99,request_throughput,errors_per_ns,Normal/Attack
0,0,446379212.8,1961678029,0.033,6.5573e-05,2.598e-07,0,0,0,0,0,0
0,7.5e-08,530346803.2,1999051162,0.265,0.00015172,1.311e-06,40698646531,53453503353,54074431774,1e-09,0,0
0,0,504197120,1896267776,0,0,0,0,0,0,0,0,0
0,6.75e-08,487242956.8,1902431437,0.216,0.000527843,2.4384e-06,493614656,1540852921,1904758572,9e-10,0,0
0,4.5e-08,491029299.2,1898681139,0.181,0.000450428,1.9452e-06,837941525,883355696,886179602,6e-10,0,0
0,3e-08,489415884.8,1895219200,0.113,0.000300529,1.783e-06,276193777,292469048,292469048,4e-10,0,0
0,2.25e-08,493512294.4,1899415552,0.126,0.000452115,2.2404e-06,793930293,910329454,918492498,6e-10,0,0
0,0,483704832,1895219200,0,0,0,0,0,0,0,0,0
0,6e-08,493748224,1896740454,0.208,0.000601274,2.9666e-06,378211328,569022720,569944013,8e-10,0,0
0,6.75e-08,508291891.2,1901068288,0.251,0.000675918,3.5087e-06,608032317,907420404,974867606,9e-10,0,0
0,3e-08,504487526.4,1893462835,0.099,0.000300232,1.5454e-06,461782887,476767764,476767764,4e-10,0,0
0,6e-08,502392832,1900255642,0.235,0.000601028,3.2186e-06,1297918219,1360873116,1381357132,8e-10,0,0
0,0,492900352,1893646336,0,0,0,0,0,0,0,0,0
0,3e-08,489525657.6,1893226906,0.116,0.000300496,1.7632e-06,244704600,352300266,352300266,4e-10,0,0
0,0,488505344,1893122048,0,0,0,0,0,0,0,0,0
0,3e-08,485267046.4,1893122048,0.113,0.000300597,1.7422e-06,502967372,572195363,572195363,4e-10,0,0
0,3e-08,486313164.8,1898236314,0.156,0.000526695,2.623e-06,797428828,933243805,939331911,7e-10,0,0
0,0,492306432,1893122048,0,7e-09,0,296989923,296989923,296989923,1e-10,0,0
0,4.5e-08,499182387.2,1896479130,0.114,0.000226228,1.1807e-06,783549820,804446683,804653371,6e-10,0,0
0,3e-08,490160128,1893122048,0.105,0.000300575,1.8358e-06,239285734,286205352,286205352,4e-10,0,0
0,4.5e-08,494739456,1894695731,0.156,0.000450942,2.4996e-06,675695634,766351964,774721260,6e-10,0,0
0,0,497348608,1892859904,0,0,0,0,0,0,0,0,0
0,6e-08,481012121.6,1894538445,0.224,0.000601047,3.3836e-06,473899456,557954969,566793700,8e-10,0,0
0,5.25e-08,505226444.8,1896033485,0.232,0.000676147,3.7856e-06,434302678,1069596631,1070433335,9e-10,0,0
0,0,500879360,1892597760,0,9.84e-08,1.144e-07,459833440,465190355,465190355,2e-10,0,0
0,3.75e-08,497706598.4,1900151194,0.149,0.000375765,2.3006e-06,653125385,839585625,839585625,5e-10,0,1
0,0,475852800,1892597760,0,5.4268e-06,4.04e-08,0,0,0,0,0,1
0,7.5e-09,477458432,1892597760,0.028,6.43114e-05,4.286e-07,255251287,255251287,255251287,1e-10,0,1
0,0,479064064,1892597760,0,1.48e-08,0,0,0,0,0,0,1
0,1.5e-08,477740236.8,1892597760,0.057,0.000139528,1.1456e-06,525417080,532639251,532639251,2e-10,0,1
0,0,475754496,1895115571,0.001,8.33096e-05,4.114e-07,0,0,0,0,0,1
0,3.75e-08,482961408,1899311923,0.152,0.000251179,2.3666e-06,860269920,875076830,875076830,5e-10,0,1
0,2.25e-08,483661824,1894276301,0.079,0.000194076,1.5114e-06,731565610,734128304,734128304,3e-10,0,1
0,0,473968640,1892597760,0.001,6.90514e-05,3.184e-07,242429058,242429058,242429058,1e-10,0,1
0,0,473968640,1892597760,0.001,0.000191924,9.77e-07,0,0,0,0,0,1
0,2.25e-08,478600806.4,1894276301,0.014,1.09006e-05,2.986e-07,822707208,827305204,827305204,3e-10,0,1
0,2.25e-08,473747456,1893437030,0.083,0.00020192,1.5724e-06,531274077,535984387,535984387,3e-10,0,1
0,3e-08,483017932.8,1895115571,0.114,0.000295287,2.3076e-06,758524361,780333086,780333086,4e-10,0,1
0,0,488202240,1892597760,0.001,8.438e-05,4.01e-07,0,0,0,0,0,1
0,1.5e-08,488216985.6,1894276301,0.059,0.000124557,9.696e-07,532418676,541131576,541131576,2e-10,0,1
0,3.75e-08,483674931.2,1898315366,0.154,0.000179383,1.8766e-06,767153257,878660849,878660849,5e-10,0,1
0,0,478998528,1892335616,0,6.72802e-05,3.358e-07,207497905,207497905,207497905,1e-10,0,1
0,0,479952896,1892335616,0,1.32e-08,9.68e-08,0,0,0,0,0,1
0,0,479952896,1892335616,0.001,9.15296e-05,4.256e-07,0,0,0,0,0,1
0,1.5e-08,474305331.2,1892335616,0.056,2.57132e-05,5.452e-07,529625715,534026163,534026163,2e-10,0,1
0,3.75e-08,476016640,1899049779,0.133,0.000375909,2.8836e-06,700152933,736658593,736658593,5e-10,0,1
0,2.25e-08,479587942.4,1892335616,0.076,0.000225529,1.536e-06,687759349,693459392,693459392,3e-10,0,0
0,0,467345408,1892335616,0,5.4286e-06,3.56e-08,0,0,0,0,0,0
0,7.5e-09,470763520,1892335616,0.032,8.23988e-05,5.678e-07,287395329,287395329,287395329,1e-10,0,0
0,2.25e-08,471780147.2,1894014157,0.089,0.000211724,1.1496e-06,789516491,831609771,831609771,3e-10,0,0
0,5.25e-08,464184115.2,1892335616,0.197,0.000526916,3.3663e-06,443825566,504751213,506663808,7e-10,0,0
0,6.75e-08,470421094.4,1898341581,0.263,0.000676018,3.315e-06,533022088,951485580,983354261,9e-10,0,0
0,3e-08,469935718.4,1892597760,0.104,0.000300341,1.675e-06,484908930,531260878,531260878,4e-10,0,0
0,6e-08,469325414.4,1899547853,0.217,0.000602624,3.11e-06,1112419585,1178224765,1178860577,8e-10,0,0
0,0,451588096,1892859904,0,0,0,0,0,0,0,0,0
0,3e-08,447380275.2,1892859904,0.102,0.000300467,1.7806e-06,252789102,268581581,268581581,4e-10,0,0
0,0,445165568,1892859904,0,0,0,0,0,0,0,0,0
0,3e-08,447989760,1892859904,0.121,0.000300456,1.5454e-06,582298631,609577993,609577993,4e-10,0,0
0,3e-08,450967961.6,1898000384,0.181,0.000525562,2.581e-06,823369098,1246507305,1254852568,7e-10,0,0
0,0,461070336,1893122048,0,4.2e-09,4.2e-09,453866220,453866220,453866220,1e-10,0,0
0,3.75e-08,478918246.4,1894564659,0.088,0.000225553,1.2762e-06,792884576,803772084,804466743,6e-10,0,0
0,3e-08,480312524.8,1892859904,0.107,0.000300474,1.8436e-06,229204258,273800905,273800905,4e-10,0,0
0,4.5e-08,487716044.8,1894538445,0.167,0.000450673,2.4786e-06,788604104,869495657,869558508,6e-10,0,0
0,0,477593600,1892859904,0,0,0,0,0,0,0,0,0
0,6e-08,470037708.8,1892623974,0.217,0.000600354,2.819e-06,409346359,536333738,547400234,8e-10,0,0
0,6e-08,486656000,1895954842,0.234,0.000752628,4.1664e-06,480803425,1020790144,1025604782,1e-09,0,0
0,0,484220928,1892597760,0,0,0,437313726,442219085,442219085,2e-10,0,0
0,6e-08,493067059.2,1899626496,0.211,0.000601844,3.1088e-06,1011568818,1160181156,1181183328,8e-10,0,0
0,0,485470208,1892859904,0,0,0,0,0,0,4e-10,0,0
