total_disk_read_throughput,total_disk_write_throughput,rss,vsize,cpu_usage,rx_bytes_per_ns,tx_bytes_per_ns,latency_p50,latency_p90,latency_p99,request_throughput,errors_per_ns,Normal/Attack
0.004345145,0.004345549,689446912,3214359757,0.651,0.004399743,1.53489e-05,511536681,706477878,815738387,6.6e-09,0,1
0.004944476,0.00499737,689441587.2,3188342374,0.76,0.005117865,1.73905e-05,411052228,539632669,680680746,7.2e-09,0,1
0.002172573,0.002172818,689605017.6,3149735936,0.422,0.002200558,8.2503e-06,412298252,608801354,795585881,4.1e-09,0,1
0.003745815,0.003746161,689616896,3145539584,0.899,0.003847613,1.37826e-05,313120606,518062181,603733806,5.4e-09,0,1
0.005993304,0.005993851,689625088,3221073920,0.899,0.005987783,2.14448e-05,419825391,589943526,708588960,8.6e-09,0,1
0.006367886,0.006368483,689624678.4,3286537011,0.9,0.006612015,2.18938e-05,695870257,826190658,994027956,9.3e-09,0,1
0.00606822,0.006059392,689842995.2,3381374566,0.898,0.006148382,1.92506e-05,917028107,1288565669,1507864066,8.6e-09,0,1
0.005918388,0.005971354,689975296,3477051392,0.899,0.006063779,1.87838e-05,1302313088,1667863494,1908459738,8.7e-09,0,1
0.005993304,0.005993873,693677670.4,3560139162,0.898,0.006160217,1.94269e-05,1496665710,1896433988,2265030585,8.8e-09,0,1
0.006367886,0.006368462,696117248,3635673498,0.9,0.006477907,2.04183e-05,1800077757,2096480300,2326506649,8.6e-09,0,1
0.005618723,0.005619263,697727385.6,3661690880,0.9,0.00558775,1.82169e-05,1995325317,2498794811,2814249142,8.7e-09,0,1
0.005993304,0.00617082,702482022.4,3599584870,0.898,0.006573003,2.07394e-05,1891648847,2209583789,2783495603,9e-09,0,1
0.005693639,0.00576911,706834841.6,3663369421,0.899,0.005774268,1.79543e-05,1995218770,2498748980,2989090208,8.5e-09,0,1
0.005993304,0.005921786,711050444.8,3620566630,0.898,0.006048078,1.85763e-05,1906139543,2291661650,2585758957,9.1e-09,0,1
0.005843471,0.00584404,718972518.4,3650780365,0.899,0.006013087,1.86291e-05,1998033376,2397160885,2724664312,8.7e-09,0,1
0.005618723,0.005619263,719732326.4,3642387661,0.9,0.005791287,1.81403e-05,2097038092,2497816059,2699083043,8.1e-09,0,1
0.005843471,0.005791629,720461824,3598745600,0.9,0.005945629,1.8417e-05,1799114955,2310042444,2619488670,8.8e-09,0,1
0.005768555,0.005821536,720946790.4,3499711693,0.899,0.005885673,1.7277e-05,1498575976,1766401217,1956577498,8.7e-09,0,1
0.006143137,0.006078222,721065164.8,3408231219,0.9,0.006206874,2.02818e-05,1094846567,1442458276,1848128383,9.4e-09,0,1
0.00606822,0.006068825,720948019.2,3315072205,0.899,0.006162812,1.99247e-05,812803516,1040581016,1290333333,9.3e-09,0,1
0.006218053,0.006218694,720745676.8,3235341517,0.899,0.006335971,2.2183e-05,521273024,693224385,855405851,9.5e-09,0,0
0.00486956,0.004870049,720641228.8,3178271130,0.899,0.004928309,1.82154e-05,396540625,506866032,706221463,7.4e-09,0,0
0.001498326,0.001498484,720802201.6,3120361472,0.462,0.001510264,5.7665e-06,205349938,402040707,413555492,2.5e-09,0,0
